country,year,gdp,meat_consumption,temperature,ghg_emission
Kuwait,2010,38577.38,100.48,27.64,93785.56855
Kuwait,2011,48618.88,88.94,26.09,96788.19422
Latvia,1995,2329.27,57.3,6.57,18782.998
Latvia,1996,2429.59,37.61,4.97,18788.7645
Latvia,1997,2682.32,36.74,6.23,18051.4526
Latvia,1998,2977.15,36.02,6.0,12905.7988
Latvia,1999,3151.33,34.1,7.11,12076.2856
Latvia,2000,3352.73,37.0,7.5,11507.8095
Latvia,2001,3572.81,39.8,6.54,12089.6607
Latvia,2002,4132.35,46.32,6.92,13748.3487
Latvia,2003,5134.91,52.55,6.28,12783.2611
Latvia,2004,6351.08,55.5,6.33,13021.8197
Latvia,2005,7558.74,59.85,6.37,13288.2027
Latvia,2006,9667.98,60.82,6.97,14054.3664
Latvia,2007,14044.02,64.83,7.28,14416.1433
Latvia,2008,16348.53,68.66,7.68,14204.6668
Latvia,2009,12219.37,65.56,6.56,13580.3226
Latvia,2010,11326.22,65.05,5.71,14670.0039
Latvia,2011,13702.69,68.62,7.25,14150.095309999999
Latvia,2012,13822.81,63.89,6.04,13943.921719999998
Lebanon,1991,1605.37,36.1,18.11,9718.72493
Lebanon,1991,1605.37,36.1,18.11,9340.6535
Lebanon,1993,2446.53,43.03,17.93,12647.1704
Lebanon,1993,2446.53,43.03,17.93,9718.72493
Lebanon,1994,2820.49,41.24,18.66,13588.258530000001
Lebanon,1995,3321.3,36.89,18.1,15558.417769999998
Lebanon,1996,3791.61,35.61,18.5,16648.2645
Lebanon,1997,4305.64,52.33,17.73,18223.051330000002
Lebanon,1998,4669.58,49.67,19.0,18388.3501
Lebanon,1999,4640.38,51.35,18.98,18215.9426
Lebanon,2000,4491.64,51.73,18.38,16825.6618
Lebanon,2001,4422.39,48.97,19.06,18142.4143
Lebanon,2002,4579.46,51.15,18.68,17968.86134
Lebanon,2003,4576.39,51.53,18.55,20293.94799
Lebanon,2004,4627.66,50.79,18.47,18716.22341
Lebanon,2005,4573.54,50.08,18.39,19431.44925
Lebanon,2006,4632.31,50.57,18.31,16947.8808
Lebanon,2007,5217.47,51.44,18.76,15102.0736
Lebanon,2008,6134.13,52.39,18.96,18270.36045
Lesotho,1970,66.81,17.87,14.29,1794.4611
Lesotho,1971,72.66,17.84,13.8,1636.0716
Lesotho,1972,75.12,17.98,13.91,1615.7307
Lesotho,1973,109.88,18.36,13.85,1609.7149
Lesotho,1974,133.42,18.42,13.66,1646.6811
Lesotho,1975,128.84,17.94,13.56,1721.5528
Lesotho,1976,123.71,16.88,13.43,1691.6338
Lesotho,1977,157.35,16.89,14.28,1598.2718
Lesotho,1978,210.69,17.37,13.88,1619.4526
Lesotho,1979,222.73,17.83,14.25,1742.8113
Lesotho,1980,322.0,17.93,14.11,1809.3254
Lesotho,1981,315.13,17.28,13.5,1797.4011
Lesotho,1982,246.4,20.33,14.33,1841.963
Lesotho,1983,266.19,22.55,14.84,1813.1316
Lesotho,1984,223.64,21.8,14.32,1768.5389
Lesotho,1985,176.02,20.3,14.64,1842.6128
Lesotho,1986,204.18,20.5,14.45,1873.5463
Lesotho,1987,252.3,20.96,14.53,2132.4598
Lesotho,1988,288.41,21.06,13.98,2056.7565
Lesotho,1989,297.26,20.05,13.83,2023.3921
Lesotho,1990,350.06,18.66,14.15,1882.4258
Lesotho,1991,404.2,18.51,14.35,1872.9355
Lesotho,1992,466.27,19.04,14.89,2108.6519
Lesotho,1993,458.55,19.44,14.63,1990.9259
Lesotho,1994,471.84,17.81,13.9,1969.1242
Lesotho,1995,527.7,15.65,14.25,1938.4438
Lesotho,1996,489.13,15.29,13.66,1839.49
Lesotho,1997,507.1,16.5,13.95,1810.8851
Lesotho,1998,464.81,15.64,14.54,4735.7995
Lesotho,1999,451.93,16.98,14.98,3817.01
Lesotho,2000,436.49,17.15,14.05,3230.5765
Lesotho,2001,405.61,17.51,14.33,3844.3085
Lesotho,2002,382.19,17.58,14.39,2941.8226
Lesotho,2003,573.65,17.57,14.68,4650.1065
Lesotho,2004,753.38,17.84,14.56,2341.0011
Lesotho,2005,842.81,18.4,14.58,3703.9041
Lesotho,2006,904.6,22.74,13.9,2161.3032
Lesotho,2007,863.78,19.24,14.53,4439.4282
Lesotho,2008,884.96,19.38,14.43,2543.498
Lesotho,2009,891.0,19.79,14.26,2727.98013
Lesotho,2010,1183.42,20.57,14.91,3425.2789
Lesotho,2011,1391.34,22.44,14.03,3449.40565
Lesotho,2012,1329.27,20.97,14.39,3472.70754
Liberia,2000,306.83,9.71,25.86,2076.3170800000003
Liberia,2001,306.71,8.51,26.15,2163.9067
Liberia,2002,306.47,8.34,26.24,2047.18953
Liberia,2003,243.09,8.32,26.39,2062.90724
Liberia,2004,286.06,10.85,26.28,2311.5503
Liberia,2005,294.89,10.42,26.29,2082.70263
Liberia,2006,336.12,8.94,26.18,2475.8958
Liberia,2007,396.6,10.23,26.29,2847.6082
Liberia,2008,478.4,10.95,26.3,2863.1407
Liberia,2009,470.95,10.5,26.49,2599.79846
Liberia,2010,513.45,12.06,26.53,2758.54687
Liberia,2011,596.9,15.16,26.24,2797.37082
Liberia,2012,657.94,16.26,26.0,2833.94278
Lithuania,1995,2168.8,52.46,7.01,29219.71
Lithuania,1996,2328.15,51.0,5.41,30160.761
Lithuania,1997,2830.74,50.67,6.73,29876.404
Lithuania,1998,3166.9,51.62,6.65,25363.91101
Lithuania,1999,3113.55,54.53,7.68,22732.1351
Lithuania,2000,3297.35,49.13,8.11,21257.1305
Lithuania,2001,3530.15,41.77,7.12,21048.71215
Lithuania,2002,4146.99,52.89,7.71,21963.75
Lithuania,2003,5505.54,61.09,6.83,21789.3066
Lithuania,2004,6706.97,70.8,6.84,22521.043319999997
Lithuania,2005,7863.16,75.72,6.92,23569.40751
Lithuania,2006,9240.64,79.52,7.42,24082.2094
Lithuania,2007,12297.92,84.31,7.85,25791.099
Lithuania,2008,14961.57,84.55,8.18,26732.648
Lithuania,2009,11837.39,76.82,7.1,24473.52047
Lithuania,2010,11984.87,73.86,6.33,26786.483
Lithuania,2011,14357.74,72.51,7.63,29324.68967
Lithuania,2012,14341.18,73.87,6.72,29442.21235
Luxembourg,2000,48736.0,98.16,10.79,10268.3634
Luxembourg,2001,48179.42,107.88,10.21,10701.1799
Luxembourg,2002,52930.64,96.71,10.71,11557.2574
Luxembourg,2003,65445.89,102.31,10.7,12047.2209
Luxembourg,2004,75716.35,104.46,9.98,13115.9247
Luxembourg,2005,80289.7,104.63,10.31,13445.8188
Luxembourg,2006,89739.71,102.54,10.73,13493.6595
Luxembourg,2007,106018.49,101.24,10.76,13072.4388
Luxembourg,2008,114293.84,105.08,10.13,12702.3411
Luxembourg,2009,103198.67,98.5,10.33,12343.3163
Luxembourg,2010,104965.31,98.5,9.13,13034.81576
Luxembourg,2011,115761.51,98.49,11.03,12929.54082
Luxembourg,2012,106749.01,97.4,10.11,12610.99762
Madagascar,1970,169.07,24.53,23.13,45314.072
Madagascar,1971,177.5,23.1,22.58,31699.804
Madagascar,1972,193.13,23.96,22.83,33414.625
Madagascar,1973,231.44,23.3,22.92,35221.137
Madagascar,1974,261.04,22.42,22.57,33167.312
Madagascar,1975,302.15,23.4,22.58,36663.72
Madagascar,1976,280.68,22.67,22.86,34578.793
Madagascar,1977,294.93,18.14,23.19,38183.714
Madagascar,1978,324.38,26.93,23.17,40515.605
Madagascar,1979,408.94,23.19,22.99,47801.334
Madagascar,1980,463.73,23.08,23.02,43738.694
Madagascar,1981,400.71,23.95,22.93,40817.186
Madagascar,1982,381.87,22.81,23.0,43685.261
Madagascar,1983,369.47,22.1,23.26,44142.378
Madagascar,1984,300.53,22.17,22.67,39060.775
Madagascar,1985,283.99,22.39,22.88,39488.076
Madagascar,1986,314.75,22.52,22.79,38195.526
Madagascar,1987,240.96,21.83,23.37,44747.682
Madagascar,1988,223.01,22.3,23.25,38387.554
Madagascar,1989,221.68,21.74,22.93,40358.508
Madagascar,1990,265.68,21.69,23.12,48353.24978
Madagascar,1991,222.15,21.27,23.33,43906.18782
Madagascar,1992,245.86,20.78,23.34,57425.8863
Madagascar,1993,265.93,20.37,23.46,42514.656
Madagascar,1994,227.84,19.93,23.44,45839.383
Madagascar,1995,234.49,19.5,23.48,46520.596
Madagascar,1996,287.36,19.75,23.26,43115.832
Madagascar,1997,247.13,19.57,23.45,42210.393
Madagascar,1998,252.47,18.1,23.75,142475.818
Madagascar,1999,243.25,17.0,23.42,90964.366
Madagascar,2000,245.94,15.6,23.32,84187.244
Madagascar,2001,278.56,13.43,23.59,131802.6
Madagascar,2002,262.29,12.84,23.62,84561.656
Madagascar,2003,316.8,12.87,23.5,163798.098
Madagascar,2004,245.12,12.72,23.45,87784.422
Madagascar,2005,274.82,14.08,23.62,159818.564
Madagascar,2006,292.15,14.69,23.66,107263.379
Madagascar,2007,377.85,14.63,23.65,134284.869
Madagascar,2008,470.73,14.74,23.33,94468.136
Madagascar,2009,415.69,14.55,23.62,117984.46084000001
Madagascar,2010,412.73,14.62,23.85,117231.04062999999
Madagascar,2011,454.96,14.64,23.78,117586.21772999999
Madagascar,2012,443.9,14.57,23.33,117932.59705999999
Malawi,1970,61.77,5.05,21.63,6200.6142
Malawi,1971,75.66,4.77,21.26,4125.4003
Malawi,1972,81.89,4.89,21.48,4555.3077
Malawi,1973,87.23,4.84,21.53,4853.1968
Malawi,1974,104.8,4.98,21.06,4568.8406
Malawi,1975,113.88,4.84,21.3,5376.941
Malawi,1976,120.87,4.93,21.34,5284.0097
Malawi,1977,141.01,5.1,21.84,5747.3404
Malawi,1978,160.94,5.2,21.59,6104.721
Malawi,1979,174.19,4.87,21.57,7349.218
Malawi,1980,198.01,5.07,21.63,6611.1971
Malawi,1981,193.01,5.78,21.29,6280.8873
Malawi,1982,179.73,5.85,21.54,6822.6244
Malawi,1983,181.54,5.35,22.46,6834.6175
Malawi,1984,173.45,5.11,21.62,6124.2429
Malawi,1985,155.66,4.29,21.31,6425.742
Malawi,1986,154.4,5.34,21.51,6514.5724
Malawi,1987,145.32,5.13,22.33,7909.5922
Malawi,1988,159.77,4.66,21.97,6549.9444
Malawi,1989,175.22,4.48,21.54,7167.6719
Malawi,1990,199.99,4.45,22.28,8537.0945
Malawi,1991,229.53,4.62,21.89,7968.8054
Malawi,1992,185.79,4.75,22.39,10138.423
Malawi,1993,213.24,4.65,21.94,7510.2435
Malawi,1994,121.26,4.38,21.98,7781.9892
Malawi,1995,141.95,4.79,22.3,8132.4539
Malawi,1996,227.58,5.53,21.96,7698.4542
Malawi,1997,259.45,5.01,22.03,7584.7339
Malawi,1998,165.9,5.15,22.38,17453.9846
Malawi,1999,163.61,5.18,21.69,13768.2019
Malawi,2000,156.39,5.55,21.71,15450.3876
Malawi,2001,150.15,5.73,22.0,12365.3478
Malawi,2002,298.43,4.6,22.22,14272.7598
Malawi,2003,267.4,4.71,22.23,20340.8092
Malawi,2004,282.57,4.99,21.87,15083.1634
Malawi,2005,289.56,4.67,22.81,20503.2074
Malawi,2006,308.16,5.08,22.1,15055.3741
Malawi,2007,332.26,6.09,22.1,17520.1761
Malawi,2008,387.61,7.26,21.82,17735.299
Malawi,2009,438.21,7.98,22.01,15595.83036
Malawi,2010,478.67,7.51,22.6,21415.537180000003
Malawi,2011,534.95,8.39,22.31,21525.76166
Malawi,2012,391.56,9.52,21.89,21632.13209
Malaysia,1970,357.66,15.7,26.19,113374.2398
Malaysia,1971,383.67,15.61,25.85,84957.564
Malaysia,1972,445.35,16.29,26.32,99628.829
Malaysia,1973,661.02,15.78,26.35,130161.4888
Malaysia,1974,799.93,16.83,25.98,89982.2318
Malaysia,1975,764.57,20.74,25.99,91202.7038
Malaysia,1976,886.23,21.77,25.85,91612.7108
Malaysia,1977,1027.29,20.45,26.09,120583.1098
Malaysia,1978,1246.56,21.39,26.19,139186.4768
Malaysia,1979,1576.05,21.26,26.26,131982.4058
Malaysia,1980,1774.74,23.24,26.21,150780.9418
Malaysia,1981,1769.1,23.61,26.21,138493.8168
Malaysia,1982,1852.26,24.7,26.18,141106.2048
Malaysia,1983,2047.77,25.72,26.53,221016.4198
Malaysia,1984,2234.26,26.79,25.9,154694.2008
Malaysia,1985,2000.15,29.19,26.12,141604.8618
Malaysia,1986,1728.69,29.43,26.19,157909.4368
Malaysia,1987,1947.81,32.18,26.52,189578.3758
Malaysia,1988,2072.08,31.43,26.36,167479.2098
Malaysia,1989,2216.25,33.75,26.11,145347.9368
Malaysia,1990,2441.74,37.16,26.42,198587.5635
Malaysia,1991,2653.51,41.29,26.33,200252.3506
Malaysia,1992,3113.63,45.71,26.29,253515.5852
Malaysia,1993,3433.14,49.48,26.22,235936.2626
Malaysia,1994,3728.09,51.51,26.28,228129.1697
Malaysia,1995,4329.69,51.89,26.33,252184.5882
Malaysia,1996,4798.59,52.01,26.24,240004.9957
Malaysia,1997,4637.87,51.8,26.56,245919.3852
Malaysia,1998,3263.35,49.59,27.06,259140.1734
Malaysia,1999,3492.69,45.55,26.25,160190.903
Malaysia,2000,4043.66,44.73,26.37,171393.521
Malaysia,2001,3913.43,46.65,26.5,176214.366
Malaysia,2002,4165.72,47.5,26.75,199983.481
Malaysia,2003,4461.85,47.94,26.58,195386.718
Malaysia,2004,4952.22,49.82,26.58,216283.733
Malaysia,2005,5587.03,50.29,26.65,246665.158
Malaysia,2006,6209.11,51.99,26.58,240375.427
Malaysia,2007,7243.46,51.36,26.5,250680.678
Malaysia,2008,8474.58,49.6,26.25,256755.874
Malaysia,2009,7292.49,52.61,26.64,277979.41562
Malaysia,2010,9040.57,53.83,26.81,263676.10599
Malaysia,2011,10399.37,54.05,26.44,271818.83676
Malaysia,2012,10817.44,54.06,26.62,279098.37676
Mali,1970,60.48,19.56,28.89,25111.389
Mali,1971,71.15,18.65,28.51,24892.602
Mali,1972,79.16,15.71,28.56,23570.45
Mali,1973,90.1,13.23,28.8,24308.613
Mali,1974,84.6,14.65,28.09,20052.227
Mali,1975,128.15,16.6,28.17,21632.851
Mali,1976,142.38,17.52,27.87,22200.156
Mali,1977,156.41,17.96,28.82,24815.495
Mali,1978,178.99,19.12,28.87,22556.593
Mali,1979,229.35,18.17,28.96,24801.041
Mali,1980,248.19,18.16,29.14,29426.021
Mali,1981,212.72,18.89,28.91,26719.238
Mali,1982,180.51,18.76,28.44,29715.883
Mali,1983,172.0,17.99,29.28,27048.727
Mali,1984,160.23,18.19,28.86,25915.989
Mali,1985,177.76,17.48,28.79,23663.11
Mali,1986,232.89,18.84,28.52,24085.695
Mali,1987,259.31,18.53,29.64,24905.037
Mali,1988,265.44,19.57,28.78,24366.253
Mali,1989,262.97,20.18,28.77,26169.18
Mali,1990,317.39,20.9,29.32,30794.145
Mali,1991,315.46,20.04,28.86,26648.862
Mali,1992,319.84,16.97,28.57,29573.934
Mali,1993,310.14,16.84,28.97,28544.464
Mali,1994,223.02,17.4,28.38,28923.565
Mali,1995,282.34,17.11,28.9,31483.013
Mali,1996,282.63,17.03,29.25,31338.259
Mali,1997,267.19,18.73,29.13,32233.054
Mali,1998,281.87,19.53,29.49,86412.246
Mali,1999,323.17,19.65,28.79,78429.021
Mali,2000,269.87,18.25,29.15,70241.634
Mali,2001,307.44,19.38,29.31,84085.491
Mali,2002,334.84,20.78,29.43,79829.518
Mali,2003,392.52,21.91,29.43,67302.869
Mali,2004,440.17,20.37,29.43,88391.546
Mali,2005,488.83,22.0,29.53,87079.094
Mali,2006,522.58,21.14,29.04,83577.389
Mali,2007,596.69,21.87,29.2,74744.398
Mali,2008,690.88,23.19,28.95,86890.413
Mali,2009,698.22,24.18,29.44,74104.2692
Mali,2010,709.58,24.46,30.13,76827.88145
Mali,2011,836.51,24.51,29.44,77134.18262
Mali,2012,778.67,21.04,28.6,77437.93165
Malta,1970,828.42,46.48,18.59,827.18557
Malta,1971,874.07,51.39,18.21,832.28208
Malta,1972,975.76,50.08,18.33,1008.6574
Malta,1973,1143.62,46.47,18.54,974.19202
Malta,1974,1245.36,45.15,18.32,904.03316
Malta,1975,1560.11,46.48,18.45,832.9201
Malta,1976,1726.56,55.63,17.95,929.5459699999999
Malta,1977,2037.9,56.76,18.94,985.47019
Malta,1978,2558.74,61.08,18.2,1121.1562
Malta,1979,3195.55,58.04,18.68,1097.6218800000001
Malta,1980,3948.4,62.5,17.97,1208.61824
Malta,1981,3898.24,54.71,18.42,1341.23609
Malta,1982,3788.05,59.52,19.08,1512.64597
Malta,1983,3527.04,54.18,18.59,1178.41962
Malta,1984,3332.89,52.96,18.34,1552.8952
Malta,1985,3322.42,65.27,18.97,1381.41314
Malta,1986,4194.65,53.94,18.78,2120.53629
Malta,1987,5083.67,63.83,19.12,2134.64345
Malta,1988,5814.36,59.48,19.36,2403.39229
Malta,1989,6040.61,66.27,18.97,2591.6739199999997
Malta,1990,7191.92,63.86,19.56,2605.29414
Malta,1991,7558.28,79.13,18.59,2501.46927
Malta,1992,8220.25,73.9,18.83,2464.87426
Malta,1993,7296.31,70.87,19.05,3123.18766
Malta,1994,8000.52,60.85,19.84,2824.34096
Malta,1995,9114.36,73.71,19.07,2710.7242699999997
Malta,1996,9397.8,75.02,18.96,2659.97264
Malta,1997,9679.88,75.83,19.4,2835.19023
Malta,1998,10183.68,71.92,19.31,2742.62327
Malta,1999,10648.99,76.87,19.84,2781.47533
Malta,2000,11039.06,74.92,19.61,2553.04695
Malta,2001,11021.79,73.66,19.91,3049.24901
Malta,2002,11843.94,74.42,19.55,2551.86278
Malta,2003,13689.99,78.86,19.76,2955.31074
Malta,2004,15109.05,83.25,19.17,3020.00875
Malta,2005,15835.35,81.06,18.88,3166.96708
Malta,2006,16671.57,82.36,19.6,3056.57731
Malta,2007,19375.57,90.93,19.75,3227.6426899999997
Mauritania,1970,182.55,34.36,28.37,4924.7542
Mauritania,1971,192.14,36.66,27.25,4811.3556
Mauritania,1972,217.68,31.44,27.2,4462.6904
Mauritania,1973,266.1,28.61,27.76,4385.7761
Mauritania,1974,321.07,26.11,27.07,3838.7428
Mauritania,1975,357.67,27.58,27.3,3960.8509
Mauritania,1976,382.68,29.16,26.7,4170.8254
Mauritania,1977,383.12,30.52,28.12,4354.4084
Mauritania,1978,374.68,31.88,28.0,4450.987
Mauritania,1979,430.48,31.9,28.37,4665.1646
Mauritania,1980,460.23,33.07,28.23,4807.6244
Mauritania,1981,471.48,33.39,28.33,5019.7096
Mauritania,1982,459.23,31.77,27.58,5096.4015
Mauritania,1983,468.75,29.85,28.84,4688.4498
Mauritania,1984,420.02,28.34,27.77,4718.6216
Mauritania,1985,383.81,28.56,27.88,4984.1429
Mauritania,1986,438.82,30.16,27.5,4842.1605
Mauritania,1987,484.01,29.78,29.1,4964.3782
Mauritania,1988,495.94,29.73,27.95,5649.356
Mauritania,1989,495.25,30.74,28.22,5917.9002
Mauritania,1990,501.19,31.04,28.54,5976.906
Mauritania,1991,691.45,30.94,28.03,6220.5861
Mauritania,1992,683.45,28.38,27.95,7689.3047
Mauritania,1993,568.54,22.6,27.86,7883.2518
Mauritania,1994,583.43,23.74,27.91,7881.2337
Mauritania,1995,611.72,23.39,28.26,8039.7137
Mauritania,1996,607.95,24.61,28.54,8251.8602
Mauritania,1997,576.09,25.29,28.6,8692.7971
Mauritania,1998,550.88,26.36,28.97,9423.1979
Mauritania,1999,548.75,26.42,27.87,9840.511
Mauritania,2000,491.84,30.82,28.36,11950.5596
Mauritania,2001,479.4,31.52,28.88,11586.0578
Mauritania,2002,476.74,32.48,28.65,10019.5833
Mauritania,2003,547.08,32.46,28.56,10307.2832
Mauritania,2004,623.78,31.69,28.63,11027.6403
Mauritania,2005,722.32,30.98,28.75,11475.5441
Mauritania,2006,977.12,29.67,28.45,11509.7784
Mauritania,2007,1048.16,28.26,28.45,13429.1196
Mauritania,2008,1222.92,26.44,28.39,11721.4539
Mauritania,2009,1079.23,28.11,28.43,11967.58315
Mauritania,2010,1241.43,27.71,29.37,12951.00656
Mauritania,2011,1435.64,28.8,28.63,13153.860920000001
Mauritania,2012,1411.35,29.41,28.03,13343.162629999999
Mauritius,1976,776.64,11.27,23.84,775.75323
Mauritius,1977,893.91,14.74,24.15,826.0593
Mauritius,1978,1087.7,16.27,23.99,798.00409
Mauritius,1979,1275.04,18.3,23.94,944.4867199999999
Mauritius,1980,1171.58,15.85,23.86,980.18474
Mauritius,1981,1165.16,14.12,23.82,884.63221
Mauritius,1982,1086.54,14.56,23.75,808.00605
Mauritius,1983,1088.44,14.45,23.71,902.77673
Mauritius,1984,1027.99,14.84,23.58,907.64402
Mauritius,1985,1054.47,15.48,23.65,948.1940800000001
Mauritius,1986,1422.56,17.73,23.69,1148.49854
Mauritius,1987,1815.35,21.7,24.32,1173.43119
Mauritius,1988,2046.05,22.21,24.14,1491.78319
Mauritius,1989,2075.54,23.19,23.76,1526.0882
Mauritius,1990,2506.18,29.26,23.84,1576.65897
Mauritius,1991,2669.33,29.91,24.14,1618.56618
Mauritius,1994,3197.33,34.23,24.17,1658.3809099999999
Mauritius,1994,3197.33,34.23,24.17,1618.56618
Mauritius,1995,3599.56,31.25,24.02,1834.36248
Mexico,1970,689.79,23.36,20.49,210547.8556
Mexico,1971,738.56,23.21,20.64,215289.415
Mexico,1972,826.48,24.07,20.97,229445.067
Mexico,1973,981.46,24.8,20.5,241668.377
Mexico,1974,1242.09,26.34,20.63,266400.717
Mexico,1975,1476.31,28.84,20.45,280289.646
Mexico,1976,1453.67,31.4,20.15,292167.457
Mexico,1977,1301.32,33.22,20.84,304657.545
Mexico,1978,1589.27,33.6,20.76,332679.42
Mexico,1979,2034.99,33.59,20.57,362012.517
Mexico,1980,3027.38,36.08,21.04,387137.41
Mexico,1981,3803.03,38.28,20.75,407085.783
Mexico,1982,2597.98,38.96,21.05,452477.328
Mexico,1983,2147.72,41.02,20.68,420752.599
Mexico,1984,2478.21,39.87,20.51,436648.98
Mexico,1985,2569.24,38.33,20.6,443037.14
Mexico,1986,1733.91,38.78,20.85,442988.942
Mexico,1987,1862.89,37.76,20.46,454482.357
Mexico,1988,2247.98,37.68,20.74,462185.197
Mexico,1989,2687.91,33.96,20.97,473325.8
Mexico,1990,3112.27,34.71,20.96,494151.02
Mexico,1991,3661.95,38.55,20.84,505174.028
Mexico,1992,4170.62,39.82,20.65,494645.64
Mexico,1993,5650.03,40.99,20.94,502121.057
Mexico,1994,5854.42,43.81,21.33,520225.772
Mexico,1995,3928.22,43.25,21.37,515961.212
Mexico,1996,4412.12,41.6,21.13,532804.427
Mexico,1997,5289.17,44.83,20.9,539136.339
Mexico,1998,5481.18,48.59,21.53,692323.18
Mexico,1999,6157.19,50.39,21.13,553847.34
Mexico,2000,7157.81,53.05,21.23,576489.52
Mexico,2001,7544.57,54.79,21.13,547960.58
Mexico,2002,7593.14,56.51,21.23,567679.66
Mexico,2003,7075.37,55.98,21.33,601685.72
Mexico,2004,7484.49,57.02,20.92,567790.06
Mexico,2005,8277.67,58.71,21.41,641308.82
Mexico,2006,9068.29,59.62,21.42,642137.77
Mexico,2007,9642.68,59.93,21.08,646318.66
Mexico,2008,10016.57,60.92,21.09,644167.96
Mexico,2009,8002.97,61.4,21.55,648860.0791399999
Mexico,2010,9271.4,61.36,20.85,643375.43362
Mexico,2011,10203.42,60.97,21.6,652861.2914600001
Mexico,2012,10241.73,61.26,21.65,663424.9543600001
Moldova,1995,476.99,22.74,9.48,16651.8869
Moldova,1996,462.17,23.54,8.57,16914.8593
Moldova,1997,528.18,20.42,8.69,15739.9844
Moldova,1998,465.05,22.06,9.53,14206.271680000002
Moldova,1999,321.03,18.96,10.63,11858.89334
Moldova,2000,354.0,19.52,10.69,10796.1408
Moldova,2001,407.73,22.98,10.0,11371.9209
Moldova,2002,458.68,23.04,10.54,11279.53115
Moldova,2003,548.29,23.31,9.43,11996.30032
Moldova,2004,720.94,29.1,9.9,12302.81733
Moldova,2005,831.21,37.03,9.84,12762.8576
Moldova,2006,950.65,37.84,9.59,12243.7973
Moldova,2007,1230.43,35.8,11.36,12163.9801
Moldova,2008,1695.97,32.4,10.74,11170.1713
Moldova,2009,1525.53,29.2,10.73,11008.690779999999
Moldova,2010,1958.13,35.9,10.23,11338.70777
Moldova,2011,2363.59,37.32,9.87,11433.48689
Moldova,2012,2446.73,38.95,10.59,11350.63
Mongolia,1981,1332.64,112.03,-0.6,37863.369
Mongolia,1982,1435.77,105.91,0.45,39945.271
Mongolia,1983,1495.02,107.24,-0.13,45490.641
Mongolia,1984,1121.66,103.15,-1.42,43738.274
Mongolia,1985,1137.69,98.34,-0.98,44445.8961
Mongolia,1986,1465.45,99.89,-0.21,48189.842
Mongolia,1987,1485.54,98.56,-0.31,51352.507
Mongolia,1988,1533.44,93.95,-0.16,54374.849
Mongolia,1989,1670.69,93.74,0.67,53943.2038
Mongolia,1990,1172.44,106.88,0.66,58042.678
Mongolia,1991,1072.64,117.7,0.12,58062.256
Mongolia,1992,587.3,105.37,0.26,59494.811
Mongolia,1993,339.52,92.05,-0.21,57860.676
Mongolia,1994,405.97,88.76,0.69,56917.884
Mongolia,1995,631.92,91.25,0.75,59119.415
Mongolia,1996,580.91,99.87,-0.08,60763.2491
Mongolia,1997,505.59,104.84,1.26,60760.1461
Mongolia,1998,477.33,106.9,1.6,50019.834
Mongolia,1999,445.0,109.3,1.1,30732.308
Mongolia,2000,474.22,100.68,0.17,51756.455
Mongolia,2001,524.06,87.29,0.75,27501.3
Mongolia,2002,571.59,75.18,1.1,50488.318
Mongolia,2003,646.19,70.63,0.05,39185.705
Mongolia,2004,797.98,73.98,1.09,25435.527
Mongolia,2005,998.83,70.6,-0.14,27669.265
Mongolia,2006,1334.21,66.48,0.95,37790.423
Mongolia,2007,1632.73,71.08,2.08,55403.599
Mongolia,2008,2136.56,79.98,1.12,46513.8
Mongolia,2009,1714.36,87.62,0.56,50237.015889999995
Mongolia,2010,2643.29,74.15,-0.32,24860.378109999998
Morocco,1970,246.02,12.6,17.96,19559.297
Morocco,1971,265.21,12.44,16.91,19915.828
Morocco,1972,302.56,12.87,16.59,20453.976
Morocco,1973,364.64,12.33,17.54,21860.714
Morocco,1974,439.01,12.03,17.25,22649.577
Morocco,1975,502.76,11.25,17.41,23466.843
Morocco,1976,524.18,10.35,17.03,24631.884
Morocco,1977,590.23,11.63,17.73,25628.168
Morocco,1978,690.17,11.98,17.95,27144.27
Morocco,1979,809.63,12.17,17.86,28303.432
Morocco,1980,1078.84,12.09,18.06,29395.295
Morocco,1981,861.8,13.29,18.31,28896.46
Morocco,1982,836.44,13.17,17.7,27751.581
Morocco,1983,750.02,11.75,18.56,29303.148
Morocco,1984,668.39,11.65,17.71,29127.667
Morocco,1985,660.95,11.06,18.31,30757.159
Morocco,1986,840.01,12.93,17.79,32393.514
Morocco,1987,920.59,15.52,18.81,33283.984
Morocco,1988,1066.33,16.54,18.21,34517.861
Morocco,1989,1071.18,18.74,18.53,36636.888
Morocco,1990,1206.01,18.96,18.7,37543.266
Morocco,1991,1266.85,18.7,17.62,38293.349
Morocco,1992,1299.42,19.0,17.69,39519.9
Morocco,1993,1199.32,18.23,17.5,39455.137
Morocco,1994,1326.94,17.9,18.46,41252.803
Morocco,1995,1432.31,18.73,18.79,41902.279
Morocco,1996,1561.13,18.56,18.25,42078.662
Morocco,1997,1396.77,20.42,18.8,43941.603
Morocco,1998,1472.39,19.61,18.71,45637.611
Morocco,1999,1447.97,21.37,18.37,48246.3358
Morocco,2000,1334.94,20.95,18.57,50974.378
Morocco,2001,1339.29,21.03,19.23,53556.2719
Morocco,2002,1416.49,22.12,18.71,53925.24019
Morocco,2003,1725.46,22.34,18.86,54270.6439
Morocco,2004,1952.9,22.12,18.49,65993.198
Morocco,2005,2018.03,24.27,18.58,70022.09
