country,year,gdp,meat_consumption,temperature,ghg_emission
Cuba,1989,2572.69,40.11,25.9,0.00625
Cuba,1990,2703.17,39.55,26.13,0.005379999999999999
Cuba,1991,2278.21,33.75,26.17,0.0047799999999999995
Cuba,1992,2057.1,23.51,25.86,0.0043100000000000005
Cuba,1993,2073.09,24.4,25.87,0.00405
Cuba,1994,2624.76,24.54,26.26,0.0042
Cuba,1995,2794.74,24.05,26.13,0.00428
Cuba,1996,2286.93,25.14,25.8,0.0044399999999999995
Cuba,1997,2308.15,24.05,26.64,0.004520000000000001
Cuba,1998,2331.47,26.51,26.41,0.00421
Cuba,1999,2558.9,29.96,25.8,0.00413
Cuba,2000,2747.1,29.5,25.78,0.0041600000000000005
Cuba,2001,2837.74,29.53,25.86,0.00399
Cuba,2002,2999.25,31.33,26.31,0.00436
Cuba,2003,3197.13,30.47,26.36,0.00432
Cuba,2004,3395.71,34.06,26.27,0.00432
Cuba,2005,3786.66,30.34,26.14,0.00406
Cuba,2006,4683.57,37.31,26.15,0.00404
Cuba,2007,5208.72,41.12,26.28,0.00391
Cuba,2008,5411.27,49.86,26.05,0.00432
Cuba,2009,5529.67,53.81,26.02,0.0045
Cuba,2010,5730.35,50.47,25.63,0.00443
Cuba,2011,6139.72,49.7,26.15,0.00455
Cuba,2012,6497.32,49.76,26.06,0.00466
Cyprus,1975,976.33,39.47,18.84,0.00406
Cyprus,1976,1157.41,40.07,18.58,0.00473
Cyprus,1977,1476.27,43.86,19.06,0.0049
Cyprus,1978,1929.4,46.44,19.24,0.00505
Cyprus,1979,2559.26,49.41,19.56,0.0052899999999999996
Cyprus,1980,4232.02,49.84,18.85,0.005520000000000001
Cyprus,1981,4033.24,52.3,19.23,0.00532
Cyprus,1982,4122.78,54.57,18.57,0.00539
Cyprus,1983,4091.05,62.68,18.42,0.00539
Cyprus,1984,4258.74,62.75,18.94,0.0054600000000000004
Cyprus,1985,4488.29,64.7,19.2,0.00536
Cyprus,1986,5642.63,68.07,19.28,0.0058200000000000005
Cyprus,1987,6690.58,70.43,18.88,0.00577
Cyprus,1988,7645.63,72.8,19.08,0.00656
Cyprus,1989,8038.91,78.19,19.08,0.0067599999999999995
Cyprus,1990,9641.58,77.29,19.19,0.006690000000000001
Cyprus,1991,9696.1,74.48,19.08,0.0072900000000000005
Cyprus,1992,11310.07,82.01,18.05,0.00758
Cyprus,1993,10526.14,82.02,18.95,0.00765
Cyprus,1994,11617.69,84.82,19.8,0.008
Cyprus,1995,15261.43,85.1,19.08,0.00771
Cyprus,1996,15139.23,83.6,19.48,0.007940000000000001
Cyprus,1997,14234.25,85.2,18.88,0.007859999999999999
Cyprus,1998,15092.83,85.1,19.96,0.00809
Cyprus,1999,15287.92,88.32,20.07,0.00818
Cyprus,2000,14388.35,87.94,19.44,0.00843
Cyprus,2001,14821.45,86.15,20.01,0.00811
Cyprus,2002,16093.22,87.82,19.73,0.00823
Cyprus,2003,20252.24,81.96,19.74,0.00895
Cyprus,2004,23792.62,80.86,19.6,0.00864
Cyprus,2005,24959.27,84.1,19.59,0.00867
Cyprus,2006,26729.33,80.7,19.54,0.00838
Cyprus,2007,31244.93,82.42,19.95,0.00853
Cyprus,2008,35391.04,80.0,20.14,0.00847
Cyprus,2011,32233.64,79.56,19.68,0.0068
Cyprus,2011,32233.64,79.56,19.68,0.00847
Cyprus,2012,28984.94,80.78,20.01,0.00655
Czech Republic,1993,3931.74,94.7,8.14,0.015340000000000001
Czech Republic,1994,4601.95,78.71,9.45,0.01461
Czech Republic,1995,5788.15,84.16,8.41,0.01457
Czech Republic,1996,6493.86,84.11,6.85,0.015019999999999999
Czech Republic,1997,5996.83,80.49,8.14,0.0145
Czech Republic,1998,6458.9,83.16,8.7,0.01427
Czech Republic,1999,6307.7,81.11,8.9,0.01385
Czech Republic,2000,6011.62,77.33,9.66,0.0158
Czech Republic,2001,6609.21,77.4,8.38,0.015430000000000001
Czech Republic,2002,8032.9,78.14,9.2,0.01494
Czech Republic,2003,9773.12,80.55,8.87,0.01548
Czech Republic,2004,11685.89,87.15,8.45,0.01491
Czech Republic,2005,13346.18,88.01,8.33,0.01445
Czech Republic,2006,15183.64,85.33,8.87,0.014430000000000002
Czech Republic,2007,18373.65,86.06,9.6,0.01455
Czech Republic,2008,22698.85,84.57,9.41,0.013869999999999999
Czech Republic,2009,19741.6,84.54,8.97,0.0132
Czech Republic,2010,19808.07,83.7,7.75,0.013909999999999999
Czech Republic,2011,21717.46,81.01,9.17,0.01378
Czech Republic,2012,19729.87,74.96,8.93,0.013219999999999999
Denmark,1970,3464.46,56.32,-18.21,0.01599
Denmark,1971,3845.51,56.18,-19.14,0.0151
Denmark,1972,4654.3,57.98,-18.27,0.015380000000000001
Denmark,1973,6119.37,57.92,-18.71,0.01526
Denmark,1974,6770.75,58.05,-17.66,0.014190000000000001
Denmark,1975,7999.11,62.33,-18.95,0.0145
Denmark,1976,8787.59,65.84,-17.5,0.015330000000000002
Denmark,1977,9783.85,66.5,-17.62,0.016
Denmark,1978,11826.02,72.77,-17.92,0.015969999999999998
Denmark,1979,13752.0,72.1,-18.07,0.016569999999999998
Denmark,1980,13883.89,79.07,-17.01,0.01671
Denmark,1981,12081.8,74.85,-17.82,0.0143
Denmark,1982,11804.43,70.62,-18.44,0.01489
Denmark,1983,11857.89,73.53,-19.86,0.01454
Denmark,1984,11562.92,78.84,-18.77,0.01436
Denmark,1985,12253.1,83.46,-17.08,0.01589
Denmark,1986,17201.09,94.36,-17.62,0.0161
Denmark,1987,21340.73,96.28,-18.2,0.01601
Denmark,1988,22527.05,97.13,-17.32,0.0149
Denmark,1989,21901.05,99.06,-18.78,0.01403
Denmark,1990,26891.45,98.03,-17.87,0.0141
Denmark,1991,27011.38,100.78,-17.83,0.01611
Denmark,1992,29569.66,102.41,-19.0,0.01485
Denmark,1993,27597.98,100.3,-18.72,0.015280000000000002
Denmark,1994,29995.58,100.45,-18.09,0.01593
Denmark,1995,35351.37,101.58,-17.7,0.01519
Denmark,1996,35650.71,102.38,-16.81,0.01765
Denmark,1997,32835.94,97.67,-17.46,0.01574
Denmark,1998,33368.14,108.42,-16.62,0.014369999999999999
Denmark,1999,33440.79,68.04,-17.7,0.01371
Denmark,2000,30743.55,69.83,-16.82,0.01284
Denmark,2001,30751.65,72.62,-17.07,0.013080000000000001
Denmark,2002,33228.69,83.57,-16.29,0.01291
Denmark,2003,40458.78,77.3,-15.75,0.013909999999999999
Denmark,2004,46511.6,72.23,-16.77,0.012740000000000001
Denmark,2005,48799.83,92.52,-15.64,0.01196
Denmark,2006,52027.0,79.17,-16.57,0.013380000000000001
Denmark,2007,58487.05,89.9,-16.53,0.01245
Denmark,2008,64322.06,78.42,-16.84,0.011859999999999999
Denmark,2009,58163.28,66.4,-16.78,0.01141
Denmark,2010,58041.4,76.04,-15.09,0.011479999999999999
Denmark,2011,61753.65,75.41,-16.64,0.010490000000000001
Denmark,2012,58507.51,76.25,-16.26,0.0096
Djibouti,1985,801.17,16.35,28.69,0.00242
Djibouti,1987,761.47,14.4,29.11,0.0022
Djibouti,1987,801.17,14.4,29.11,0.0022
Djibouti,1988,748.2,13.62,29.53,0.00233
Djibouti,1989,725.74,12.14,28.8,0.0033299999999999996
Djibouti,1990,766.14,12.82,29.3,0.00309
Djibouti,1991,762.01,14.09,29.29,0.00316
Djibouti,1992,777.26,14.16,29.0,0.0028699999999999997
Djibouti,1993,753.52,15.13,28.74,0.0028899999999999998
Djibouti,1994,790.03,14.44,29.06,0.00293
Djibouti,1995,789.55,14.07,29.26,0.0030399999999999997
Djibouti,1996,767.5,13.86,29.17,0.00298
Djibouti,1997,760.64,13.86,29.27,0.00305
Djibouti,1998,755.76,13.3,29.78,0.00293
Djibouti,1999,765.86,13.73,29.37,0.00282
Djibouti,2000,768.18,16.58,29.86,0.00274
Djibouti,2001,780.91,16.19,29.48,0.0031
Djibouti,2002,791.39,15.27,29.53,0.0027
Djibouti,2003,818.87,16.02,29.76,0.0027600000000000003
Djibouti,2004,863.23,16.39,29.54,0.00274
Djibouti,2005,904.73,21.51,29.81,0.0027600000000000003
Djibouti,2006,967.67,28.59,29.78,0.00271
Djibouti,2007,1052.73,33.99,29.79,0.00302
Djibouti,2008,1223.86,27.65,29.34,0.00309
Djibouti,2009,1267.31,19.79,29.9,0.00305
Djibouti,2010,1343.27,16.77,29.84,0.00313
Djibouti,2011,1451.54,15.38,29.84,0.00316
Djibouti,2012,1559.24,20.13,29.92,0.0031899999999999997
Dominica,1977,624.63,30.42,26.43,0.00099
Dominica,1978,769.08,30.93,26.52,0.00095
Dominica,1979,734.01,29.29,26.44,0.0008699999999999999
Dominica,1980,966.68,28.54,26.75,0.0009199999999999999
Dominica,1981,1090.27,31.92,26.69,0.0012900000000000001
Dominica,1982,1193.65,31.7,26.44,0.00133
Dominica,1983,1324.67,35.45,26.7,0.00141
Dominica,1984,1478.07,39.98,26.25,0.0014199999999999998
Dominica,1985,1632.38,37.17,26.27,0.0013800000000000002
Dominica,1986,1863.45,43.69,26.36,0.0013800000000000002
Dominica,1987,2113.93,48.76,26.95,0.00146
Dominica,1988,2402.91,48.89,26.66,0.0017
Dominica,1989,2617.78,56.21,26.38,0.00187
Dominica,1990,2860.43,53.63,26.63,0.00186
Dominica,1991,3122.79,53.5,26.54,0.00185
Dominica,1992,3317.9,64.2,26.62,0.0018399999999999998
Dominica,1993,3466.39,64.04,26.65,0.0018
Dominica,1994,3721.35,62.88,26.62,0.00195
Dominica,1995,3861.18,63.71,26.97,0.00197
Dominica,1996,4120.42,64.7,26.63,0.00199
Dominica,1997,4291.69,60.43,26.96,0.00187
Dominica,1998,4593.71,52.75,27.27,0.00195
Dominica,1999,4750.61,48.72,26.81,0.0020800000000000003
Dominica,2000,4787.78,67.56,26.57,0.00202
Dominica,2001,4883.72,66.43,26.9,0.0022600000000000003
Dominica,2002,4771.04,67.57,26.94,0.00228
Dominica,2003,4897.44,63.06,27.08,0.00232
Dominica,2004,5217.23,71.24,26.83,0.00249
Dominica,2005,5160.22,68.23,27.32,0.00247
Dominica,2006,5518.4,62.56,27.15,0.0027
Dominica,2007,5952.06,63.04,27.09,0.0027600000000000003
Dominica,2008,6469.15,65.87,26.66,0.00286
Dominica,2009,6902.86,61.23,26.95,0.0028699999999999997
Dominica,2010,6967.25,60.28,27.49,0.00298
Dominica,2011,7065.05,54.72,26.99,0.00307
Dominica,2012,6848.42,58.92,27.11,0.00314
Dominican Republic,1970,330.13,15.29,25.68,0.00197
Dominican Republic,1971,360.15,16.3,25.42,0.0020399999999999997
Dominican Republic,1972,417.92,16.61,25.65,0.00227
Dominican Republic,1973,480.05,16.83,25.91,0.0022199999999999998
Dominican Republic,1974,583.48,16.39,25.42,0.00236
Dominican Republic,1975,699.6,17.53,25.6,0.0024100000000000002
Dominican Republic,1976,748.99,18.17,25.49,0.00244
Dominican Republic,1977,848.28,18.76,26.03,0.00249
Dominican Republic,1978,854.65,20.72,25.96,0.00242
Dominican Republic,1979,969.5,22.27,25.77,0.00251
Dominican Republic,1980,1164.95,24.36,26.37,0.00247
Dominican Republic,1981,1273.82,20.82,26.1,0.00229
Dominican Republic,1982,1362.51,19.75,25.96,0.00233
Dominican Republic,1983,1487.27,21.87,26.26,0.00247
Dominican Republic,1984,1831.09,23.07,25.76,0.0025
Dominican Republic,1985,780.39,23.3,25.76,0.00229
Dominican Republic,1986,928.03,22.75,25.93,0.00238
Dominican Republic,1987,865.83,24.86,26.29,0.00238
Dominican Republic,1988,783.04,27.72,26.12,0.0025
Dominican Republic,1989,955.52,28.86,25.9,0.0025800000000000003
Dominican Republic,1990,991.61,28.62,26.17,0.00238
Dominican Republic,1991,1338.9,30.44,26.05,0.00245
Dominican Republic,1992,1532.9,31.98,25.94,0.00267
Dominican Republic,1993,1733.4,34.0,25.92,0.0026
Dominican Republic,1994,1908.48,33.84,26.28,0.0027600000000000003
Dominican Republic,1995,2122.8,35.01,26.36,0.00282
Dominican Republic,1996,2293.76,36.28,25.87,0.00293
Dominican Republic,1997,2476.11,37.29,26.7,0.00309
Dominican Republic,1998,2638.35,40.54,26.68,0.0032700000000000003
Dominican Republic,1999,2653.34,37.26,26.17,0.00324
Dominican Republic,2000,2869.11,40.0,25.88,0.00336
Dominican Republic,2001,2977.15,38.95,26.34,0.0033
Dominican Republic,2002,3136.16,36.46,26.58,0.00335
Dominican Republic,2003,2445.44,32.33,26.63,0.00321
Dominican Republic,2004,2528.58,39.62,26.36,0.00318
Dominican Republic,2005,3970.32,49.07,26.52,0.00322
Dominican Republic,2006,4134.68,54.94,26.59,0.00321
Dominican Republic,2007,4729.66,55.89,26.63,0.00325
Dominican Republic,2008,5105.58,52.65,26.2,0.00324
Dominican Republic,2009,5051.47,54.91,26.42,0.00318
Dominican Republic,2010,5568.05,57.67,26.46,0.0032700000000000003
Dominican Republic,2011,5891.16,50.46,26.25,0.0033200000000000005
Dominican Republic,2012,6107.98,43.68,26.34,0.00336
Ecuador,1970,471.63,18.66,21.96,0.00225
Ecuador,1971,440.86,17.19,21.57,0.00201
Ecuador,1972,495.54,17.32,22.49,0.00205
Ecuador,1973,588.34,17.13,22.08,0.00215
Ecuador,1974,970.01,18.53,21.7,0.00233
Ecuador,1975,1105.42,19.06,21.57,0.00242
Ecuador,1976,1264.91,19.4,21.98,0.0025800000000000003
Ecuador,1977,1493.33,20.01,22.19,0.00268
Ecuador,1978,1572.4,22.01,22.09,0.0027600000000000003
Ecuador,1979,1821.05,22.68,22.29,0.0028699999999999997
Ecuador,1980,2238.21,20.96,22.34,0.00295
Ecuador,1981,2660.61,20.21,22.17,0.0030600000000000002
Ecuador,1982,2369.95,20.73,22.48,0.00305
Ecuador,1983,1988.79,21.15,22.95,0.00288
Ecuador,1984,1912.43,21.9,21.89,0.00295
Ecuador,1985,1891.56,23.39,21.84,0.00301
Ecuador,1986,1648.02,24.41,22.07,0.0030600000000000002
Ecuador,1987,1464.49,23.8,22.85,0.00295
Ecuador,1988,1337.89,24.22,22.13,0.0030600000000000002
Ecuador,1989,1390.21,23.63,21.88,0.003
Ecuador,1990,1489.53,25.02,22.43,0.00302
Ecuador,1991,1622.21,26.97,22.53,0.0030600000000000002
Ecuador,1992,1688.51,27.3,22.61,0.00309
Ecuador,1993,1727.75,27.92,22.42,0.00307
Ecuador,1994,2026.11,29.77,22.22,0.0032700000000000003
Ecuador,1995,2132.91,31.86,22.57,0.0034
Ecuador,1996,2155.52,36.6,22.03,0.00352
Ecuador,1997,2356.37,38.85,23.08,0.00346
Ecuador,1998,2293.89,32.37,23.12,0.0033299999999999996
Ecuador,1999,1578.93,35.85,21.9,0.003
Ecuador,2000,1445.28,39.42,22.03,0.00314
Ecuador,2001,1894.62,43.27,22.24,0.0031899999999999997
Ecuador,2002,2172.1,44.37,22.76,0.00324
Ecuador,2003,2425.85,45.22,22.67,0.0033
Ecuador,2004,2691.28,44.56,22.65,0.0033799999999999998
Ecuador,2005,3002.14,44.1,22.53,0.0034
Ecuador,2006,3328.88,49.92,22.6,0.00345
Ecuador,2007,3567.84,55.0,22.36,0.0034799999999999996
Ecuador,2008,4249.02,56.55,22.22,0.0032700000000000003
Ecuador,2009,4231.62,53.13,22.68,0.00335
Ecuador,2010,4633.59,54.55,22.64,0.00335
Ecuador,2011,5200.56,54.34,22.34,0.0033799999999999998
Ecuador,2012,5682.05,53.53,22.45,0.0034100000000000003
El Salvador,1970,308.44,9.58,25.06,0.00134
El Salvador,1971,314.62,9.6,24.87,0.00132
El Salvador,1972,326.77,9.76,25.57,0.00137
El Salvador,1973,363.83,10.44,25.32,0.0013599999999999999
El Salvador,1974,410.29,12.34,24.89,0.00135
El Salvador,1975,453.49,11.08,24.99,0.0014
El Salvador,1976,548.15,11.64,24.91,0.00144
El Salvador,1977,678.04,12.66,25.4,0.0015
El Salvador,1978,706.62,13.16,25.33,0.00156
El Salvador,1979,767.8,13.46,25.34,0.00147
El Salvador,1980,778.45,13.55,25.43,0.0012900000000000001
El Salvador,1981,736.59,11.97,25.06,0.00124
El Salvador,1982,717.54,11.66,25.42,0.00112
El Salvador,1983,729.74,11.88,25.8,0.00114
El Salvador,1984,751.73,13.23,24.94,0.0011
El Salvador,1985,769.8,12.98,25.14,0.00117
El Salvador,1986,753.98,13.93,25.15,0.00115
El Salvador,1987,781.06,12.11,25.74,0.00117
El Salvador,1988,816.22,12.89,25.47,0.00125
El Salvador,1989,840.71,14.25,25.2,0.00123
El Salvador,1990,914.13,13.26,25.57,0.0012699999999999999
El Salvador,1991,983.18,13.14,25.64,0.00141
El Salvador,1992,1073.31,13.85,25.78,0.00149
El Salvador,1993,1216.7,15.04,25.66,0.0015199999999999999
El Salvador,1994,1380.71,14.68,25.91,0.00162
El Salvador,1995,1585.11,15.59,25.73,0.00164
El Salvador,1996,1684.79,16.12,25.35,0.0016
El Salvador,1997,1778.84,17.16,26.04,0.00175
El Salvador,1998,1886.36,17.17,26.13,0.00175
El Salvador,1999,1930.62,17.54,25.28,0.0017800000000000001
El Salvador,2000,2001.54,21.04,25.41,0.00176
El Salvador,2001,2072.3,22.99,25.49,0.0019199999999999998
El Salvador,2002,2124.1,25.55,25.71,0.0018899999999999998
El Salvador,2003,2209.5,23.38,25.72,0.0018800000000000002
El Salvador,2004,2278.43,25.32,25.74,0.0019199999999999998
El Salvador,2005,2428.57,27.31,25.62,0.0019
El Salvador,2006,2631.82,29.73,25.76,0.0019199999999999998
El Salvador,2007,2786.16,29.98,25.48,0.00198
El Salvador,2008,2933.4,28.12,25.25,0.00195
El Salvador,2009,2858.48,28.17,25.79,0.00193
El Salvador,2010,2983.23,29.41,25.46,0.0019399999999999999
El Salvador,2011,3266.01,28.28,25.55,0.00198
El Salvador,2012,3428.41,29.2,25.56,0.00202
Estonia,1995,3044.38,49.4,6.17,0.02223
Estonia,1996,3352.73,57.56,4.58,0.023030000000000002
Estonia,1997,3619.95,54.03,5.78,0.02295
Estonia,1998,4052.29,61.62,5.36,0.01396
Estonia,1999,4119.35,59.03,6.46,0.013019999999999999
Estonia,2000,4070.03,59.31,7.01,0.01272
Estonia,2001,4498.96,61.03,5.97,0.01292
Estonia,2002,5308.35,64.42,6.21,0.016640000000000002
Estonia,2003,7174.24,61.45,5.66,0.014190000000000001
Estonia,2004,8850.47,59.4,5.94,0.0147
Estonia,2005,10338.31,62.9,6.0,0.0148
Estonia,2006,12595.41,65.95,6.53,0.01457
Estonia,2007,16586.41,70.69,6.83,0.01753
Estonia,2008,18094.55,67.81,7.27,0.01636
Estonia,2009,14726.32,68.49,6.06,0.0141
Estonia,2010,14638.6,72.89,5.04,0.0171
Estonia,2011,17454.84,70.3,6.87,0.018369999999999997
Estonia,2012,17421.89,61.04,5.49,0.01761
Ethiopia,1993,165.69,7.34,22.99,0.00123
Ethiopia,1994,125.55,7.1,23.21,0.00119
Ethiopia,1995,134.34,6.84,23.4,0.00121
Ethiopia,1996,145.17,7.24,23.36,0.00121
Ethiopia,1997,141.51,7.1,23.42,0.00122
Ethiopia,1998,125.08,7.03,23.69,0.00305
Ethiopia,1999,119.68,7.14,23.45,0.0033799999999999998
Ethiopia,2000,124.46,6.97,23.76,0.00277
Ethiopia,2001,120.77,7.3,23.66,0.00212
Ethiopia,2002,111.93,8.15,23.82,0.00266
Ethiopia,2003,119.49,7.82,23.86,0.00238
Ethiopia,2004,136.47,7.76,23.78,0.00236
Ethiopia,2005,162.43,7.8,23.9,0.00262
Ethiopia,2006,194.69,8.18,23.78,0.00223
Ethiopia,2007,244.29,8.14,23.72,0.00234
Ethiopia,2008,326.44,8.24,23.6,0.0021100000000000003
Ethiopia,2009,380.57,7.82,24.27,0.00214
Ethiopia,2010,341.55,8.49,23.93,0.00209
Ethiopia,2011,354.48,7.99,24.07,0.0020399999999999997
Ethiopia,2012,467.08,7.16,23.98,0.002
Fiji,1970,422.39,18.13,25.28,0.0022
Fiji,1971,466.01,19.53,25.43,0.00218
Fiji,1972,583.32,20.26,25.15,0.00215
Fiji,1973,768.7,19.69,25.68,0.0022199999999999998
Fiji,1974,987.93,20.2,25.55,0.00243
Fiji,1975,1186.68,24.0,25.67,0.0023
Fiji,1976,1182.1,24.4,25.42,0.00223
Fiji,1977,1202.64,28.02,25.11,0.00244
Fiji,1978,1360.79,30.24,25.0,0.0024
Fiji,1979,1640.55,28.37,25.25,0.00262
Fiji,1980,1892.89,28.02,25.28,0.0032600000000000003
Fiji,1981,1898.4,29.94,25.43,0.00296
Fiji,1982,1786.7,28.48,25.26,0.0029100000000000003
Fiji,1983,1638.38,29.98,25.27,0.0028
Fiji,1984,1681.69,30.02,25.55,0.00231
Fiji,1985,1603.33,30.55,25.47,0.0025399999999999997
Fiji,1986,1795.38,34.4,25.01,0.0025800000000000003
Fiji,1987,1631.94,33.85,25.16,0.00257
Fiji,1988,1535.39,33.46,25.92,0.00275
Fiji,1989,1632.21,35.86,25.45,0.00302
Fiji,1990,1835.13,42.59,25.4,0.0032
Fiji,1991,1881.75,42.69,25.35,0.00295
Fiji,1992,2057.58,43.53,25.3,0.0026899999999999997
Fiji,1993,2166.23,44.26,25.01,0.00278
Fiji,1994,2384.1,42.3,25.15,0.0027199999999999998
Fiji,1995,2540.99,42.55,25.72,0.00281
Fiji,1996,2714.56,42.71,25.86,0.00283
Fiji,1997,2641.48,43.28,25.32,0.0028
Fiji,1998,2070.57,40.96,25.87,0.0029
Fiji,1999,2408.74,43.94,25.69,0.00259
Fiji,2000,2076.57,44.86,25.84,0.0019399999999999999
Fiji,2001,2039.63,42.11,25.75,0.00201
Fiji,2002,2260.26,41.42,25.71,0.0022199999999999998
Fiji,2003,2837.89,41.79,25.45,0.00237
Fiji,2004,3334.93,44.51,25.51,0.00221
Fiji,2005,3659.58,45.52,25.64,0.00223
Fiji,2006,3747.86,47.02,25.63,0.00235
Fiji,2007,4072.1,44.22,26.06,0.00251
Fiji,2008,4167.67,44.0,25.73,0.00251
Fiji,2009,3362.82,38.01,25.23,0.00274
Fiji,2010,3652.53,38.9,25.92,0.00252
Fiji,2011,4371.46,44.61,25.72,0.00256
Fiji,2012,4591.56,52.55,25.48,0.0026100000000000003
Finland,1970,2467.48,44.98,1.17,0.01281
Finland,1971,2718.21,46.54,0.86,0.01268
Finland,1972,3180.01,48.51,2.82,0.01355
Finland,1973,4176.27,50.22,1.71,0.014509999999999999
Finland,1974,5301.54,50.58,3.36,0.0137
Finland,1975,6260.19,55.24,3.0,0.013590000000000001
Finland,1976,6744.7,53.74,0.41,0.014790000000000001
Finland,1977,7074.36,54.17,1.17,0.0147
Finland,1978,7634.48,53.83,0.12,0.015819999999999997
Finland,1979,9339.18,55.96,1.41,0.01585
Finland,1980,11232.27,57.79,0.88,0.01598
Finland,1981,10934.57,55.78,0.84,0.013880000000000002
Finland,1982,10945.28,58.16,1.81,0.01341
Finland,1983,10505.83,57.46,2.0,0.01311
Finland,1984,10841.57,58.47,2.43,0.01316
Finland,1985,11405.93,60.69,-0.49,0.01399
Finland,1986,14962.26,61.16,1.18,0.01399
Finland,1987,18580.66,63.14,-0.16,0.01395
Finland,1988,22056.7,63.72,1.86,0.01456
Finland,1989,23983.85,64.19,3.67,0.01464
Finland,1990,28380.55,62.98,2.94,0.01515
Finland,1991,25503.22,61.85,2.33,0.01505
Finland,1992,22337.49,60.75,2.65,0.01425
Finland,1993,17617.03,57.07,1.78,0.0145
Finland,1994,20305.58,58.54,1.77,0.01587
Finland,1995,26273.47,62.15,2.35,0.01516
Finland,1996,25777.64,63.69,1.69,0.016380000000000002
Finland,1997,24676.5,63.9,2.23,0.015969999999999998
Finland,1998,25989.41,66.73,1.23,0.015119999999999998
Finland,1999,26178.79,66.4,2.32,0.01481
Finland,2000,24253.25,65.49,3.59,0.014509999999999999
Finland,2001,24913.24,66.77,2.1,0.01548
Finland,2002,26834.03,68.3,2.23,0.01614
Finland,2003,32816.16,69.48,2.5,0.01823
Finland,2004,37636.11,71.27,2.61,0.01694
Finland,2005,38969.17,71.84,3.23,0.014530000000000001
Finland,2006,41120.68,71.12,2.89,0.01674
Finland,2007,48288.55,75.01,3.09,0.01621
Finland,2008,53401.31,74.05,3.2,0.01475
Finland,2009,47107.16,72.89,2.44,0.01405
Finland,2010,46202.42,74.82,1.14,0.01573
Finland,2011,50790.72,74.5,3.54,0.014130000000000002
Finland,2012,47415.56,78.28,1.91,0.012759999999999999
France,1970,2857.25,86.53,12.9,0.01183
France,1971,3169.03,87.97,12.87,0.012029999999999999
France,1972,3854.56,88.68,12.59,0.012320000000000001
France,1973,4969.76,89.37,12.89,0.01299
France,1974,5328.24,90.17,13.04,0.01259
France,1975,6690.58,91.55,12.96,0.011770000000000001
France,1976,6866.82,93.6,13.28,0.01253
France,1977,7532.53,94.81,13.02,0.01225
France,1978,9264.78,97.0,12.66,0.01257
France,1979,11179.63,100.15,12.84,0.0127
France,1980,12713.36,100.87,12.56,0.012240000000000001
France,1981,11104.98,98.36,13.08,0.01121
France,1982,10496.93,97.66,13.68,0.01072
France,1983,9993.42,96.85,13.49,0.01043
France,1984,9419.7,97.68,12.87,0.010209999999999999
France,1985,9763.33,97.77,12.63,0.00992
France,1986,13540.25,95.66,12.87,0.009640000000000001
France,1987,16302.44,98.23,12.96,0.00955
France,1988,17680.0,97.71,13.58,0.00926
France,1989,17694.31,98.27,13.93,0.00946
France,1990,21793.84,98.71,14.04,0.00952
France,1991,21675.06,100.92,13.14,0.00992
France,1992,23813.71,98.02,13.46,0.00958
France,1993,22380.1,94.07,13.15,0.00915
France,1994,23496.52,95.09,14.16,0.00907
France,1995,26890.22,97.85,13.9,0.00912
France,1996,26871.83,99.22,13.01,0.00958
France,1997,24228.94,99.84,14.1,0.00943
France,1998,24974.27,101.93,13.72,0.0096
France,1999,24673.2,98.81,13.9,0.00932
France,2000,22364.03,100.1,13.97,0.00919
France,2001,22433.56,101.57,13.7,0.00921
France,2002,24177.34,98.07,14.05,0.00903
France,2003,29568.39,96.23,14.34,0.00907
France,2004,33741.27,91.15,13.66,0.00894
France,2005,34760.19,88.31,13.69,0.00882
France,2006,36443.62,83.35,14.14,0.0086
France,2007,41508.43,83.74,13.9,0.00845
France,2008,45334.11,91.02,13.58,0.008459999999999999
France,2009,41575.42,90.43,13.94,0.00815
France,2010,40638.33,90.47,13.12,0.00818
France,2011,43790.73,89.3,14.48,0.007690000000000001
France,2012,40874.7,89.47,13.71,0.0076
French Polynesia,1980,8885.47,51.02,26.41,0.0019399999999999999
French Polynesia,1981,8103.5,53.98,26.29,0.00275
French Polynesia,1982,7907.69,55.05,26.41,0.00335
French Polynesia,1983,7977.83,57.31,26.43,0.00419
French Polynesia,1984,8005.8,60.72,26.39,0.004229999999999999
French Polynesia,1985,8514.13,63.89,26.29,0.00479
French Polynesia,1986,12658.41,67.09,26.47,0.00535
French Polynesia,1987,13630.32,68.89,26.8,0.00521
French Polynesia,1988,14050.97,74.01,26.68,0.00548
French Polynesia,1989,13470.17,72.2,26.43,0.005220000000000001
French Polynesia,1990,15913.59,69.54,26.85,0.00507
French Polynesia,1991,16038.05,87.35,26.68,0.00476
French Polynesia,1992,17169.12,91.82,26.57,0.00464
French Polynesia,1993,17539.71,90.24,26.57,0.00454
French Polynesia,1994,16444.08,90.14,26.66,0.0035399999999999997
French Polynesia,1995,18261.83,95.07,26.72,0.0035700000000000003
French Polynesia,1996,17788.15,91.67,26.47,0.0035
French Polynesia,1997,15723.21,91.38,26.54,0.0036200000000000004
French Polynesia,1998,16302.46,96.58,26.92,0.0035700000000000003
French Polynesia,1999,16074.0,94.06,26.7,0.0036299999999999995
French Polynesia,2000,14323.82,97.07,26.64,0.00253
Gabon,1970,549.46,50.3,24.5,0.0106
Gabon,1971,635.5,48.58,24.17,0.00782
